Proportion mature at spa   4/12/2021    17:22
       1       6
  1995    2024
       5   21
       1
    0.13    0.29    0.52        0.75     0.89    0.96    0.98    0.99       1       1       1       1       1       1       1       1       1  #1995
    0.13    0.29    0.52        0.75     0.89    0.96    0.98    0.99       1       1       1       1       1       1       1       1       1  #1996
    0.13    0.29    0.52        0.75     0.89    0.96    0.98    0.99       1       1       1       1       1       1       1       1       1  #1997
    0.13    0.29    0.52        0.75     0.89    0.96    0.98    0.99       1       1       1       1       1       1       1       1       1  #1998
    0.13    0.29    0.52        0.75     0.89    0.96    0.98    0.99       1       1       1       1       1       1       1       1       1  #1999
    0.13    0.29    0.52        0.75     0.89    0.96    0.98    0.99       1       1       1       1       1       1       1       1       1  #2000
    0.13    0.29    0.52        0.75     0.89    0.96    0.98    0.99       1       1       1       1       1       1       1       1       1  #2001
    0.13    0.29    0.52        0.75     0.89    0.96    0.98    0.99       1       1       1       1       1       1       1       1       1  #2002
    0.13    0.29    0.52        0.75     0.89    0.96    0.98    0.99       1       1       1       1       1       1       1       1       1  #2003
    0.13    0.29    0.52        0.75     0.89    0.96    0.98    0.99       1       1       1       1       1       1       1       1       1  #2004
    0.13    0.29    0.52        0.75     0.89    0.96    0.98    0.99       1       1       1       1       1       1       1       1       1  #2005
    0.13    0.29    0.52        0.75     0.89    0.96    0.98    0.99       1       1       1       1       1       1       1       1       1  #2006
    0.13    0.29    0.52        0.75     0.89    0.96    0.98    0.99       1       1       1       1       1       1       1       1       1  #2007
    0.13    0.29    0.52        0.75     0.89    0.96    0.98    0.99       1       1       1       1       1       1       1       1       1  #2008
    0.13    0.29    0.52        0.75     0.89    0.96    0.98    0.99       1       1       1       1       1       1       1       1       1  #2009
    0.13    0.29    0.52        0.75     0.89    0.96    0.98    0.99       1       1       1       1       1       1       1       1       1  #2010
    0.13    0.29    0.52        0.75     0.89    0.96    0.98    0.99       1       1       1       1       1       1       1       1       1  #2011
    0.13    0.29    0.52        0.75     0.89    0.96    0.98    0.99       1       1       1       1       1       1       1       1       1  #2012
    0.13    0.29    0.52        0.75     0.89    0.96    0.98    0.99       1       1       1       1       1       1       1       1       1  #2013
    0.13    0.29    0.52        0.75     0.89    0.96    0.98    0.99       1       1       1       1       1       1       1       1       1  #2014
    0.13    0.29    0.52        0.75     0.89    0.96    0.98    0.99       1       1       1       1       1       1       1       1       1  #2015
    0.13    0.29    0.52        0.75     0.89    0.96    0.98    0.99       1       1       1       1       1       1       1       1       1  #2016
    0.13    0.29    0.52        0.75     0.89    0.96    0.98    0.99       1       1       1       1       1       1       1       1       1  #2017
    0.13    0.29    0.52        0.75     0.89    0.96    0.98    0.99       1       1       1       1       1       1       1       1       1  #2018
    0.13    0.29    0.52        0.75     0.89    0.96    0.98    0.99       1       1       1       1       1       1       1       1       1  #2019
    0.13    0.29    0.52        0.75     0.89    0.96    0.98    0.99       1       1       1       1       1       1       1       1       1  #2020
    0.13    0.29    0.52        0.75     0.89    0.96    0.98    0.99       1       1       1       1       1       1       1       1       1  #2021
    0.13    0.29    0.52        0.75     0.89    0.96    0.98    0.99       1       1       1       1       1       1       1       1       1  #2022
    0.13    0.29    0.52        0.75     0.89    0.96    0.98    0.99       1       1       1       1       1       1       1       1       1  #2023
    0.13    0.29    0.52        0.75     0.89    0.96    0.98    0.99       1       1       1       1       1       1       1       1       1  #2024
